experiment_id,time_interval,lot1_stop_loss,lot2_stop_loss,lot3_stop_loss,mdd,total_pnl,risk_adjusted_return,take_profit_mode,take_profit
10:0010:02_L1SL30_L2SL70_L3SL70_TP80,10:00-10:02,30,70,70,-1907.0,1670.0,0.875721027792344,,80.0
10:0010:02_L1SL45_L2SL45_L3SL45_RangeBoundary,10:00-10:02,45,45,45,-1500.0,2700.0,1.8,range_boundary,
10:0010:02_L1SL45_L2SL45_L3SL45_TP40,10:00-10:02,45,45,45,-1620.0,1923.0,1.1870370370370371,,40.0
10:0010:02_L1SL45_L2SL45_L3SL45_TP50,10:00-10:02,45,45,45,-1539.0,2208.0,1.4346978557504872,,50.0
10:0010:02_L1SL45_L2SL45_L3SL45_TP60,10:00-10:02,45,45,45,-1500.0,2427.0,1.618,,60.0
10:0010:02_L1SL45_L2SL45_L3SL45_TP70,10:00-10:02,45,45,45,-1500.0,2646.0,1.764,,70.0
10:0010:02_L1SL45_L2SL45_L3SL45_TP80,10:00-10:02,45,45,45,-1500.0,2409.0,1.606,,80.0
10:0010:02_L1SL45_L2SL45_L3SL50_RangeBoundary,10:00-10:02,45,45,50,-1610.0,2638.0,1.6385093167701863,range_boundary,
10:0010:02_L1SL45_L2SL45_L3SL50_TP40,10:00-10:02,45,45,50,-1730.0,1744.0,1.0080924855491329,,40.0
10:0010:02_L1SL45_L2SL45_L3SL50_TP50,10:00-10:02,45,45,50,-1649.0,2029.0,1.230442692540934,,50.0
10:0010:02_L1SL45_L2SL45_L3SL50_TP60,10:00-10:02,45,45,50,-1610.0,2248.0,1.396273291925466,,60.0
10:0010:02_L1SL45_L2SL45_L3SL50_TP70,10:00-10:02,45,45,50,-1610.0,2467.0,1.5322981366459627,,70.0
10:0010:02_L1SL45_L2SL45_L3SL50_TP80,10:00-10:02,45,45,50,-1610.0,2347.0,1.4577639751552796,,80.0
10:0010:02_L1SL45_L2SL45_L3SL55_RangeBoundary,10:00-10:02,45,45,55,-1624.0,2474.0,1.5233990147783252,range_boundary,
10:0010:02_L1SL45_L2SL45_L3SL55_TP40,10:00-10:02,45,45,55,-1744.0,1675.0,0.9604357798165137,,40.0
10:0010:02_L1SL45_L2SL45_L3SL55_TP50,10:00-10:02,45,45,55,-1663.0,1865.0,1.121467227901383,,50.0
10:0010:02_L1SL45_L2SL45_L3SL55_TP60,10:00-10:02,45,45,55,-1624.0,2084.0,1.2832512315270936,,60.0
10:0010:02_L1SL45_L2SL45_L3SL55_TP70,10:00-10:02,45,45,55,-1624.0,2303.0,1.418103448275862,,70.0
10:0010:02_L1SL45_L2SL45_L3SL55_TP80,10:00-10:02,45,45,55,-1624.0,2183.0,1.3442118226600985,,80.0
10:0010:02_L1SL45_L2SL45_L3SL60_RangeBoundary,10:00-10:02,45,45,60,-1729.0,2441.0,1.4117987275882014,range_boundary,
10:0010:02_L1SL45_L2SL45_L3SL60_TP40,10:00-10:02,45,45,60,-1849.0,1604.0,0.8674959437533802,,40.0
10:0010:02_L1SL45_L2SL45_L3SL60_TP50,10:00-10:02,45,45,60,-1768.0,1799.0,1.0175339366515836,,50.0
10:0010:02_L1SL45_L2SL45_L3SL60_TP60,10:00-10:02,45,45,60,-1729.0,2028.0,1.1729323308270676,,60.0
10:0010:02_L1SL45_L2SL45_L3SL60_TP70,10:00-10:02,45,45,60,-1729.0,2257.0,1.305378831694621,,70.0
10:0010:02_L1SL45_L2SL45_L3SL60_TP80,10:00-10:02,45,45,60,-1729.0,2150.0,1.2434933487565067,,80.0
10:0010:02_L1SL45_L2SL45_L3SL65_RangeBoundary,10:00-10:02,45,45,65,-1652.0,2378.0,1.4394673123486683,range_boundary,
10:0010:02_L1SL45_L2SL45_L3SL65_TP40,10:00-10:02,45,45,65,-1772.0,1651.0,0.9317155756207675,,40.0
10:0010:02_L1SL45_L2SL45_L3SL65_TP50,10:00-10:02,45,45,65,-1691.0,1736.0,1.0266114725014783,,50.0
10:0010:02_L1SL45_L2SL45_L3SL65_TP60,10:00-10:02,45,45,65,-1652.0,1965.0,1.1894673123486683,,60.0
10:0010:02_L1SL45_L2SL45_L3SL65_TP70,10:00-10:02,45,45,65,-1652.0,2194.0,1.328087167070218,,70.0
10:0010:02_L1SL45_L2SL45_L3SL65_TP80,10:00-10:02,45,45,65,-1652.0,2087.0,1.263317191283293,,80.0
10:0010:02_L1SL45_L2SL45_L3SL70_RangeBoundary,10:00-10:02,45,45,70,-1747.0,2428.0,1.3898111047510018,range_boundary,
10:0010:02_L1SL45_L2SL45_L3SL70_TP40,10:00-10:02,45,45,70,-1867.0,1645.0,0.8810926620246384,,40.0
10:0010:02_L1SL45_L2SL45_L3SL70_TP50,10:00-10:02,45,45,70,-1786.0,1730.0,0.9686450167973124,,50.0
10:0010:02_L1SL45_L2SL45_L3SL70_TP60,10:00-10:02,45,45,70,-1747.0,1969.0,1.127074985689754,,60.0
10:0010:02_L1SL45_L2SL45_L3SL70_TP70,10:00-10:02,45,45,70,-1747.0,2208.0,1.2638809387521466,,70.0
10:0010:02_L1SL45_L2SL45_L3SL70_TP80,10:00-10:02,45,45,70,-1747.0,2137.0,1.2232398397252433,,80.0
10:0010:02_L1SL45_L2SL50_L3SL50_RangeBoundary,10:00-10:02,45,50,50,-1720.0,2576.0,1.4976744186046511,range_boundary,
10:0010:02_L1SL45_L2SL50_L3SL50_TP40,10:00-10:02,45,50,50,-1840.0,1565.0,0.8505434782608695,,40.0
10:0010:02_L1SL45_L2SL50_L3SL50_TP50,10:00-10:02,45,50,50,-1759.0,1850.0,1.0517339397384877,,50.0
10:0010:02_L1SL45_L2SL50_L3SL50_TP60,10:00-10:02,45,50,50,-1720.0,2069.0,1.202906976744186,,60.0
10:0010:02_L1SL45_L2SL50_L3SL50_TP70,10:00-10:02,45,50,50,-1720.0,2288.0,1.330232558139535,,70.0
10:0010:02_L1SL45_L2SL50_L3SL50_TP80,10:00-10:02,45,50,50,-1720.0,2285.0,1.3284883720930232,,80.0
10:0010:02_L1SL45_L2SL50_L3SL55_RangeBoundary,10:00-10:02,45,50,55,-1734.0,2412.0,1.3910034602076125,range_boundary,
10:0010:02_L1SL45_L2SL50_L3SL55_TP40,10:00-10:02,45,50,55,-1854.0,1496.0,0.8069039913700108,,40.0
10:0010:02_L1SL45_L2SL50_L3SL55_TP50,10:00-10:02,45,50,55,-1773.0,1686.0,0.9509306260575296,,50.0
10:0010:02_L1SL45_L2SL50_L3SL55_TP60,10:00-10:02,45,50,55,-1734.0,1905.0,1.0986159169550174,,60.0
10:0010:02_L1SL45_L2SL50_L3SL55_TP70,10:00-10:02,45,50,55,-1734.0,2124.0,1.2249134948096885,,70.0
10:0010:02_L1SL45_L2SL50_L3SL55_TP80,10:00-10:02,45,50,55,-1734.0,2121.0,1.2231833910034602,,80.0
10:0010:02_L1SL45_L2SL50_L3SL60_RangeBoundary,10:00-10:02,45,50,60,-1839.0,2379.0,1.2936378466557912,range_boundary,
10:0010:02_L1SL45_L2SL50_L3SL60_TP40,10:00-10:02,45,50,60,-1959.0,1425.0,0.7274119448698315,,40.0
10:0010:02_L1SL45_L2SL50_L3SL60_TP50,10:00-10:02,45,50,60,-1878.0,1620.0,0.8626198083067093,,50.0
10:0010:02_L1SL45_L2SL50_L3SL60_TP60,10:00-10:02,45,50,60,-1839.0,1849.0,1.005437737901033,,60.0
10:0010:02_L1SL45_L2SL50_L3SL60_TP70,10:00-10:02,45,50,60,-1839.0,2078.0,1.1299619358346928,,70.0
10:0010:02_L1SL45_L2SL50_L3SL60_TP80,10:00-10:02,45,50,60,-1839.0,2088.0,1.135399673735726,,80.0
10:0010:02_L1SL45_L2SL50_L3SL65_RangeBoundary,10:00-10:02,45,50,65,-1762.0,2316.0,1.3144154370034051,range_boundary,
10:0010:02_L1SL45_L2SL50_L3SL65_TP40,10:00-10:02,45,50,65,-1882.0,1472.0,0.7821466524973433,,40.0
10:0010:02_L1SL45_L2SL50_L3SL65_TP50,10:00-10:02,45,50,65,-1801.0,1557.0,0.8645197112715158,,50.0
10:0010:02_L1SL45_L2SL50_L3SL65_TP60,10:00-10:02,45,50,65,-1762.0,1786.0,1.0136208853575484,,60.0
10:0010:02_L1SL45_L2SL50_L3SL65_TP70,10:00-10:02,45,50,65,-1762.0,2015.0,1.1435868331441543,,70.0
10:0010:02_L1SL45_L2SL50_L3SL65_TP80,10:00-10:02,45,50,65,-1762.0,2025.0,1.149262202043133,,80.0
10:0010:02_L1SL45_L2SL50_L3SL70_RangeBoundary,10:00-10:02,45,50,70,-1857.0,2366.0,1.2740980075390416,range_boundary,
10:0010:02_L1SL45_L2SL50_L3SL70_TP40,10:00-10:02,45,50,70,-1977.0,1466.0,0.7415275670207385,,40.0
10:0010:02_L1SL45_L2SL50_L3SL70_TP50,10:00-10:02,45,50,70,-1896.0,1551.0,0.8180379746835443,,50.0
10:0010:02_L1SL45_L2SL50_L3SL70_TP60,10:00-10:02,45,50,70,-1857.0,1790.0,0.9639203015616586,,60.0
10:0010:02_L1SL45_L2SL50_L3SL70_TP70,10:00-10:02,45,50,70,-1857.0,2029.0,1.0926225094238018,,70.0
10:0010:02_L1SL45_L2SL50_L3SL70_TP80,10:00-10:02,45,50,70,-1857.0,2075.0,1.117393645665051,,80.0
10:0010:02_L1SL45_L2SL55_L3SL55_RangeBoundary,10:00-10:02,45,55,55,-1748.0,2248.0,1.2860411899313502,range_boundary,
10:0010:02_L1SL45_L2SL55_L3SL55_TP40,10:00-10:02,45,55,55,-1868.0,1427.0,0.7639186295503212,,40.0
10:0010:02_L1SL45_L2SL55_L3SL55_TP50,10:00-10:02,45,55,55,-1787.0,1522.0,0.8517067711247901,,50.0
10:0010:02_L1SL45_L2SL55_L3SL55_TP60,10:00-10:02,45,55,55,-1748.0,1741.0,0.9959954233409611,,60.0
10:0010:02_L1SL45_L2SL55_L3SL55_TP70,10:00-10:02,45,55,55,-1748.0,1960.0,1.1212814645308924,,70.0
10:0010:02_L1SL45_L2SL55_L3SL55_TP80,10:00-10:02,45,55,55,-1748.0,1957.0,1.1195652173913044,,80.0
10:0010:02_L1SL45_L2SL55_L3SL60_RangeBoundary,10:00-10:02,45,55,60,-1853.0,2215.0,1.1953588774959525,range_boundary,
10:0010:02_L1SL45_L2SL55_L3SL60_TP40,10:00-10:02,45,55,60,-1973.0,1356.0,0.6872782564622403,,40.0
10:0010:02_L1SL45_L2SL55_L3SL60_TP50,10:00-10:02,45,55,60,-1892.0,1456.0,0.7695560253699789,,50.0
10:0010:02_L1SL45_L2SL55_L3SL60_TP60,10:00-10:02,45,55,60,-1853.0,1685.0,0.9093362115488397,,60.0
10:0010:02_L1SL45_L2SL55_L3SL60_TP70,10:00-10:02,45,55,60,-1853.0,1914.0,1.0329195898542904,,70.0
10:0010:02_L1SL45_L2SL55_L3SL60_TP80,10:00-10:02,45,55,60,-1853.0,1924.0,1.038316243928764,,80.0
10:0010:02_L1SL45_L2SL55_L3SL65_RangeBoundary,10:00-10:02,45,55,65,-1776.0,2152.0,1.2117117117117118,range_boundary,
10:0010:02_L1SL45_L2SL55_L3SL65_TP40,10:00-10:02,45,55,65,-1896.0,1403.0,0.7399789029535865,,40.0
10:0010:02_L1SL45_L2SL55_L3SL65_TP50,10:00-10:02,45,55,65,-1815.0,1393.0,0.7674931129476584,,50.0
10:0010:02_L1SL45_L2SL55_L3SL65_TP60,10:00-10:02,45,55,65,-1776.0,1622.0,0.9132882882882883,,60.0
10:0010:02_L1SL45_L2SL55_L3SL65_TP70,10:00-10:02,45,55,65,-1776.0,1851.0,1.0422297297297298,,70.0
10:0010:02_L1SL45_L2SL55_L3SL65_TP80,10:00-10:02,45,55,65,-1776.0,1861.0,1.0478603603603605,,80.0
10:0010:02_L1SL45_L2SL55_L3SL70_RangeBoundary,10:00-10:02,45,55,70,-1871.0,2202.0,1.1769107429182255,range_boundary,
10:0010:02_L1SL45_L2SL55_L3SL70_TP40,10:00-10:02,45,55,70,-1991.0,1397.0,0.7016574585635359,,40.0
10:0010:02_L1SL45_L2SL55_L3SL70_TP50,10:00-10:02,45,55,70,-1910.0,1387.0,0.7261780104712042,,50.0
10:0010:02_L1SL45_L2SL55_L3SL70_TP60,10:00-10:02,45,55,70,-1871.0,1626.0,0.8690539818278995,,60.0
10:0010:02_L1SL45_L2SL55_L3SL70_TP70,10:00-10:02,45,55,70,-1871.0,1865.0,0.9967931587386424,,70.0
10:0010:02_L1SL45_L2SL55_L3SL70_TP80,10:00-10:02,45,55,70,-1871.0,1911.0,1.0213789417423838,,80.0
10:0010:02_L1SL45_L2SL60_L3SL60_RangeBoundary,10:00-10:02,45,60,60,-1958.0,2182.0,1.114402451481103,range_boundary,
10:0010:02_L1SL45_L2SL60_L3SL60_TP40,10:00-10:02,45,60,60,-2078.0,1285.0,0.6183830606352262,,40.0
10:0010:02_L1SL45_L2SL60_L3SL60_TP50,10:00-10:02,45,60,60,-1997.0,1390.0,0.6960440660991487,,50.0
10:0010:02_L1SL45_L2SL60_L3SL60_TP60,10:00-10:02,45,60,60,-1958.0,1629.0,0.8319713993871297,,60.0
10:0010:02_L1SL45_L2SL60_L3SL60_TP70,10:00-10:02,45,60,60,-1958.0,1868.0,0.9540347293156282,,70.0
10:0010:02_L1SL45_L2SL60_L3SL60_TP80,10:00-10:02,45,60,60,-1958.0,1891.0,0.9657814096016343,,80.0
10:0010:02_L1SL45_L2SL60_L3SL65_RangeBoundary,10:00-10:02,45,60,65,-1881.0,2119.0,1.126528442317916,range_boundary,
10:0010:02_L1SL45_L2SL60_L3SL65_TP40,10:00-10:02,45,60,65,-2001.0,1332.0,0.6656671664167916,,40.0
10:0010:02_L1SL45_L2SL60_L3SL65_TP50,10:00-10:02,45,60,65,-1920.0,1327.0,0.6911458333333333,,50.0
10:0010:02_L1SL45_L2SL60_L3SL65_TP60,10:00-10:02,45,60,65,-1881.0,1566.0,0.8325358851674641,,60.0
10:0010:02_L1SL45_L2SL60_L3SL65_TP70,10:00-10:02,45,60,65,-1881.0,1805.0,0.9595959595959596,,70.0
10:0010:02_L1SL45_L2SL60_L3SL65_TP80,10:00-10:02,45,60,65,-1881.0,1828.0,0.9718234981392876,,80.0
10:0010:02_L1SL45_L2SL60_L3SL70_RangeBoundary,10:00-10:02,45,60,70,-1976.0,2169.0,1.097672064777328,range_boundary,
10:0010:02_L1SL45_L2SL60_L3SL70_TP40,10:00-10:02,45,60,70,-2096.0,1326.0,0.6326335877862596,,40.0
10:0010:02_L1SL45_L2SL60_L3SL70_TP50,10:00-10:02,45,60,70,-2015.0,1321.0,0.6555831265508685,,50.0
10:0010:02_L1SL45_L2SL60_L3SL70_TP60,10:00-10:02,45,60,70,-1976.0,1570.0,0.7945344129554656,,60.0
10:0010:02_L1SL45_L2SL60_L3SL70_TP70,10:00-10:02,45,60,70,-1976.0,1819.0,0.9205465587044535,,70.0
10:0010:02_L1SL45_L2SL60_L3SL70_TP80,10:00-10:02,45,60,70,-1976.0,1878.0,0.9504048582995951,,80.0
10:0010:02_L1SL45_L2SL65_L3SL65_RangeBoundary,10:00-10:02,45,65,65,-1811.0,2056.0,1.135284373274434,range_boundary,
10:0010:02_L1SL45_L2SL65_L3SL65_TP40,10:00-10:02,45,65,65,-1931.0,1379.0,0.7141377524598653,,40.0
10:0010:02_L1SL45_L2SL65_L3SL65_TP50,10:00-10:02,45,65,65,-1850.0,1264.0,0.6832432432432433,,50.0
10:0010:02_L1SL45_L2SL65_L3SL65_TP60,10:00-10:02,45,65,65,-1811.0,1503.0,0.8299282164549973,,60.0
10:0010:02_L1SL45_L2SL65_L3SL65_TP70,10:00-10:02,45,65,65,-1811.0,1742.0,0.9618995030369961,,70.0
10:0010:02_L1SL45_L2SL65_L3SL65_TP80,10:00-10:02,45,65,65,-1811.0,1765.0,0.9745996686913307,,80.0
10:0010:02_L1SL45_L2SL65_L3SL70_RangeBoundary,10:00-10:02,45,65,70,-1906.0,2106.0,1.1049317943336832,range_boundary,
10:0010:02_L1SL45_L2SL65_L3SL70_TP40,10:00-10:02,45,65,70,-2026.0,1373.0,0.6776900296150049,,40.0
10:0010:02_L1SL45_L2SL65_L3SL70_TP50,10:00-10:02,45,65,70,-1945.0,1258.0,0.6467866323907455,,50.0
10:0010:02_L1SL45_L2SL65_L3SL70_TP60,10:00-10:02,45,65,70,-1906.0,1507.0,0.7906610703043022,,60.0
10:0010:02_L1SL45_L2SL65_L3SL70_TP70,10:00-10:02,45,65,70,-1906.0,1756.0,0.9213011542497377,,70.0
10:0010:02_L1SL45_L2SL65_L3SL70_TP80,10:00-10:02,45,65,70,-1906.0,1815.0,0.9522560335781742,,80.0
10:0010:02_L1SL45_L2SL70_L3SL70_RangeBoundary,10:00-10:02,45,70,70,-2001.0,2156.0,1.0774612693653174,range_boundary,
10:0010:02_L1SL45_L2SL70_L3SL70_TP40,10:00-10:02,45,70,70,-2121.0,1367.0,0.6445073078736445,,40.0
10:0010:02_L1SL45_L2SL70_L3SL70_TP50,10:00-10:02,45,70,70,-2040.0,1252.0,0.6137254901960785,,50.0
10:0010:02_L1SL45_L2SL70_L3SL70_TP60,10:00-10:02,45,70,70,-2001.0,1511.0,0.7551224387806097,,60.0
10:0010:02_L1SL45_L2SL70_L3SL70_TP70,10:00-10:02,45,70,70,-2001.0,1770.0,0.8845577211394303,,70.0
10:0010:02_L1SL45_L2SL70_L3SL70_TP80,10:00-10:02,45,70,70,-2001.0,1865.0,0.9320339830084957,,80.0
10:0010:02_L1SL50_L2SL50_L3SL50_RangeBoundary,10:00-10:02,50,50,50,-1830.0,2514.0,1.3737704918032787,range_boundary,
10:0010:02_L1SL50_L2SL50_L3SL50_TP40,10:00-10:02,50,50,50,-1950.0,1386.0,0.7107692307692308,,40.0
10:0010:02_L1SL50_L2SL50_L3SL50_TP50,10:00-10:02,50,50,50,-1869.0,1671.0,0.8940609951845907,,50.0
10:0010:02_L1SL50_L2SL50_L3SL50_TP60,10:00-10:02,50,50,50,-1830.0,1890.0,1.0327868852459017,,60.0
10:0010:02_L1SL50_L2SL50_L3SL50_TP70,10:00-10:02,50,50,50,-1830.0,2109.0,1.1524590163934427,,70.0
10:0010:02_L1SL50_L2SL50_L3SL50_TP80,10:00-10:02,50,50,50,-1830.0,2223.0,1.2147540983606557,,80.0
10:0010:02_L1SL50_L2SL50_L3SL55_RangeBoundary,10:00-10:02,50,50,55,-1844.0,2350.0,1.2744034707158352,range_boundary,
10:0010:02_L1SL50_L2SL50_L3SL55_TP40,10:00-10:02,50,50,55,-1964.0,1317.0,0.6705702647657841,,40.0
10:0010:02_L1SL50_L2SL50_L3SL55_TP50,10:00-10:02,50,50,55,-1883.0,1507.0,0.8003186404673394,,50.0
10:0010:02_L1SL50_L2SL50_L3SL55_TP60,10:00-10:02,50,50,55,-1844.0,1726.0,0.9360086767895879,,60.0
10:0010:02_L1SL50_L2SL50_L3SL55_TP70,10:00-10:02,50,50,55,-1844.0,1945.0,1.0547722342733188,,70.0
10:0010:02_L1SL50_L2SL50_L3SL55_TP80,10:00-10:02,50,50,55,-1844.0,2059.0,1.1165943600867678,,80.0
10:0010:02_L1SL50_L2SL50_L3SL60_RangeBoundary,10:00-10:02,50,50,60,-1949.0,2317.0,1.18881477680862,range_boundary,
10:0010:02_L1SL50_L2SL50_L3SL60_TP40,10:00-10:02,50,50,60,-2069.0,1246.0,0.6022232962783953,,40.0
10:0010:02_L1SL50_L2SL50_L3SL60_TP50,10:00-10:02,50,50,60,-1988.0,1441.0,0.7248490945674044,,50.0
10:0010:02_L1SL50_L2SL50_L3SL60_TP60,10:00-10:02,50,50,60,-1949.0,1670.0,0.8568496664956388,,60.0
10:0010:02_L1SL50_L2SL50_L3SL60_TP70,10:00-10:02,50,50,60,-1949.0,1899.0,0.9743458183683941,,70.0
10:0010:02_L1SL50_L2SL50_L3SL60_TP80,10:00-10:02,50,50,60,-1949.0,2026.0,1.0395074397126731,,80.0
10:0010:02_L1SL50_L2SL50_L3SL65_RangeBoundary,10:00-10:02,50,50,65,-1872.0,2254.0,1.204059829059829,range_boundary,
10:0010:02_L1SL50_L2SL50_L3SL65_TP40,10:00-10:02,50,50,65,-1992.0,1293.0,0.6490963855421686,,40.0
10:0010:02_L1SL50_L2SL50_L3SL65_TP50,10:00-10:02,50,50,65,-1911.0,1378.0,0.7210884353741497,,50.0
10:0010:02_L1SL50_L2SL50_L3SL65_TP60,10:00-10:02,50,50,65,-1872.0,1607.0,0.8584401709401709,,60.0
10:0010:02_L1SL50_L2SL50_L3SL65_TP70,10:00-10:02,50,50,65,-1872.0,1836.0,0.9807692307692307,,70.0
10:0010:02_L1SL50_L2SL50_L3SL65_TP80,10:00-10:02,50,50,65,-1872.0,1963.0,1.0486111111111112,,80.0
10:0010:02_L1SL50_L2SL50_L3SL70_RangeBoundary,10:00-10:02,50,50,70,-1967.0,2304.0,1.1713268937468226,range_boundary,
10:0010:02_L1SL50_L2SL50_L3SL70_TP40,10:00-10:02,50,50,70,-2087.0,1287.0,0.616674652611404,,40.0
10:0010:02_L1SL50_L2SL50_L3SL70_TP50,10:00-10:02,50,50,70,-2006.0,1372.0,0.6839481555333998,,50.0
10:0010:02_L1SL50_L2SL50_L3SL70_TP60,10:00-10:02,50,50,70,-1967.0,1611.0,0.8190137264870361,,60.0
10:0010:02_L1SL50_L2SL50_L3SL70_TP70,10:00-10:02,50,50,70,-1967.0,1850.0,0.9405185561769192,,70.0
10:0010:02_L1SL50_L2SL50_L3SL70_TP80,10:00-10:02,50,50,70,-1967.0,2013.0,1.0233858668022369,,80.0
10:0010:02_L1SL50_L2SL55_L3SL55_RangeBoundary,10:00-10:02,50,55,55,-1858.0,2186.0,1.1765339074273413,range_boundary,
10:0010:02_L1SL50_L2SL55_L3SL55_TP40,10:00-10:02,50,55,55,-1978.0,1248.0,0.6309403437815976,,40.0
10:0010:02_L1SL50_L2SL55_L3SL55_TP50,10:00-10:02,50,55,55,-1897.0,1343.0,0.7079599367422246,,50.0
10:0010:02_L1SL50_L2SL55_L3SL55_TP60,10:00-10:02,50,55,55,-1858.0,1562.0,0.8406889128094726,,60.0
10:0010:02_L1SL50_L2SL55_L3SL55_TP70,10:00-10:02,50,55,55,-1858.0,1781.0,0.9585575888051668,,70.0
10:0010:02_L1SL50_L2SL55_L3SL55_TP80,10:00-10:02,50,55,55,-1858.0,1895.0,1.019913885898816,,80.0
10:0010:02_L1SL50_L2SL55_L3SL60_RangeBoundary,10:00-10:02,50,55,60,-1963.0,2153.0,1.0967906265919511,range_boundary,
10:0010:02_L1SL50_L2SL55_L3SL60_TP40,10:00-10:02,50,55,60,-2083.0,1177.0,0.5650504080652905,,40.0
10:0010:02_L1SL50_L2SL55_L3SL60_TP50,10:00-10:02,50,55,60,-2002.0,1277.0,0.6378621378621379,,50.0
10:0010:02_L1SL50_L2SL55_L3SL60_TP60,10:00-10:02,50,55,60,-1963.0,1506.0,0.7671930718288335,,60.0
10:0010:02_L1SL50_L2SL55_L3SL60_TP70,10:00-10:02,50,55,60,-1963.0,1735.0,0.8838512480896586,,70.0
10:0010:02_L1SL50_L2SL55_L3SL60_TP80,10:00-10:02,50,55,60,-1963.0,1862.0,0.9485481406011207,,80.0
10:0010:02_L1SL50_L2SL55_L3SL65_RangeBoundary,10:00-10:02,50,55,65,-1886.0,2090.0,1.1081654294803818,range_boundary,
10:0010:02_L1SL50_L2SL55_L3SL65_TP40,10:00-10:02,50,55,65,-2006.0,1224.0,0.6101694915254238,,40.0
10:0010:02_L1SL50_L2SL55_L3SL65_TP50,10:00-10:02,50,55,65,-1925.0,1214.0,0.6306493506493507,,50.0
10:0010:02_L1SL50_L2SL55_L3SL65_TP60,10:00-10:02,50,55,65,-1886.0,1443.0,0.7651113467656415,,60.0
10:0010:02_L1SL50_L2SL55_L3SL65_TP70,10:00-10:02,50,55,65,-1886.0,1672.0,0.8865323435843054,,70.0
10:0010:02_L1SL50_L2SL55_L3SL65_TP80,10:00-10:02,50,55,65,-1886.0,1799.0,0.9538706256627784,,80.0
10:0010:02_L1SL50_L2SL55_L3SL70_RangeBoundary,10:00-10:02,50,55,70,-1981.0,2140.0,1.0802624936900556,range_boundary,
10:0010:02_L1SL50_L2SL55_L3SL70_TP40,10:00-10:02,50,55,70,-2101.0,1218.0,0.5797239409804855,,40.0
10:0010:02_L1SL50_L2SL55_L3SL70_TP50,10:00-10:02,50,55,70,-2020.0,1208.0,0.598019801980198,,50.0
10:0010:02_L1SL50_L2SL55_L3SL70_TP60,10:00-10:02,50,55,70,-1981.0,1447.0,0.7304391721352852,,60.0
10:0010:02_L1SL50_L2SL55_L3SL70_TP70,10:00-10:02,50,55,70,-1981.0,1686.0,0.851085310449268,,70.0
10:0010:02_L1SL50_L2SL55_L3SL70_TP80,10:00-10:02,50,55,70,-1981.0,1849.0,0.93336698637052,,80.0
10:0010:02_L1SL50_L2SL60_L3SL60_RangeBoundary,10:00-10:02,50,60,60,-2068.0,2120.0,1.0251450676982592,range_boundary,
10:0010:02_L1SL50_L2SL60_L3SL60_TP40,10:00-10:02,50,60,60,-2188.0,1106.0,0.5054844606946983,,40.0
10:0010:02_L1SL50_L2SL60_L3SL60_TP50,10:00-10:02,50,60,60,-2107.0,1211.0,0.574750830564784,,50.0
10:0010:02_L1SL50_L2SL60_L3SL60_TP60,10:00-10:02,50,60,60,-2068.0,1450.0,0.7011605415860735,,60.0
10:0010:02_L1SL50_L2SL60_L3SL60_TP70,10:00-10:02,50,60,60,-2068.0,1689.0,0.8167311411992263,,70.0
10:0010:02_L1SL50_L2SL60_L3SL60_TP80,10:00-10:02,50,60,60,-2068.0,1829.0,0.8844294003868471,,80.0
10:0010:02_L1SL50_L2SL60_L3SL65_RangeBoundary,10:00-10:02,50,60,65,-1991.0,2057.0,1.0331491712707181,range_boundary,
10:0010:02_L1SL50_L2SL60_L3SL65_TP40,10:00-10:02,50,60,65,-2111.0,1153.0,0.5461866414021791,,40.0
10:0010:02_L1SL50_L2SL60_L3SL65_TP50,10:00-10:02,50,60,65,-2030.0,1148.0,0.5655172413793104,,50.0
10:0010:02_L1SL50_L2SL60_L3SL65_TP60,10:00-10:02,50,60,65,-1991.0,1387.0,0.6966348568558514,,60.0
10:0010:02_L1SL50_L2SL60_L3SL65_TP70,10:00-10:02,50,60,65,-1991.0,1626.0,0.8166750376695128,,70.0
10:0010:02_L1SL50_L2SL60_L3SL65_TP80,10:00-10:02,50,60,65,-1991.0,1766.0,0.886991461577097,,80.0
10:0010:02_L1SL50_L2SL60_L3SL70_RangeBoundary,10:00-10:02,50,60,70,-2086.0,2107.0,1.0100671140939597,range_boundary,
10:0010:02_L1SL50_L2SL60_L3SL70_TP40,10:00-10:02,50,60,70,-2206.0,1147.0,0.5199456029011786,,40.0
10:0010:02_L1SL50_L2SL60_L3SL70_TP50,10:00-10:02,50,60,70,-2125.0,1142.0,0.5374117647058824,,50.0
10:0010:02_L1SL50_L2SL60_L3SL70_TP60,10:00-10:02,50,60,70,-2086.0,1391.0,0.6668264621284755,,60.0
10:0010:02_L1SL50_L2SL60_L3SL70_TP70,10:00-10:02,50,60,70,-2086.0,1640.0,0.7861936720997124,,70.0
10:0010:02_L1SL50_L2SL60_L3SL70_TP80,10:00-10:02,50,60,70,-2086.0,1816.0,0.8705656759348035,,80.0
10:0010:02_L1SL50_L2SL65_L3SL65_RangeBoundary,10:00-10:02,50,65,65,-1916.0,1994.0,1.0407098121085594,range_boundary,
10:0010:02_L1SL50_L2SL65_L3SL65_TP40,10:00-10:02,50,65,65,-2036.0,1200.0,0.5893909626719057,,40.0
10:0010:02_L1SL50_L2SL65_L3SL65_TP50,10:00-10:02,50,65,65,-1955.0,1085.0,0.5549872122762148,,50.0
