experiment_id,time_interval,lot1_stop_loss,lot2_stop_loss,lot3_stop_loss,mdd,total_pnl,risk_adjusted_return,take_profit_mode,take_profit
11:3011:32_L1SL20_L2SL30_L3SL60_RangeBoundary,11:30-11:32,20,30,60,-666.0,2409.0,3.6171171171171173,range_boundary,
11:3011:32_L1SL20_L2SL30_L3SL60_TP40,11:30-11:32,20,30,60,-427.0,3099.0,7.257611241217798,,40.0
11:3011:32_L1SL20_L2SL30_L3SL60_TP50,11:30-11:32,20,30,60,-905.0,1915.0,2.116022099447514,,50.0
11:3011:32_L1SL20_L2SL30_L3SL60_TP60,11:30-11:32,20,30,60,-1226.0,2056.0,1.6769983686786296,,60.0
11:3011:32_L1SL20_L2SL30_L3SL60_TP70,11:30-11:32,20,30,60,-1147.0,1753.0,1.5283347863993024,,70.0
11:3011:32_L1SL20_L2SL30_L3SL60_TP80,11:30-11:32,20,30,60,-1150.0,2152.0,1.871304347826087,,80.0
11:3011:32_L1SL20_L2SL30_L3SL65_RangeBoundary,11:30-11:32,20,30,65,-701.0,2379.0,3.3937232524964336,range_boundary,
11:3011:32_L1SL20_L2SL30_L3SL65_TP40,11:30-11:32,20,30,65,-453.0,3149.0,6.951434878587197,,40.0
11:3011:32_L1SL20_L2SL30_L3SL65_TP50,11:30-11:32,20,30,65,-970.0,2000.0,2.0618556701030926,,50.0
11:3011:32_L1SL20_L2SL30_L3SL65_TP60,11:30-11:32,20,30,65,-1291.0,2156.0,1.670023237800155,,60.0
11:3011:32_L1SL20_L2SL30_L3SL65_TP70,11:30-11:32,20,30,65,-1212.0,1945.0,1.6047854785478548,,70.0
11:3011:32_L1SL20_L2SL30_L3SL65_TP80,11:30-11:32,20,30,65,-1225.0,2364.0,1.929795918367347,,80.0
11:3011:32_L1SL20_L2SL30_L3SL70_RangeBoundary,11:30-11:32,20,30,70,-699.0,2306.0,3.2989985693848354,range_boundary,
11:3011:32_L1SL20_L2SL30_L3SL70_TP40,11:30-11:32,20,30,70,-483.0,3014.0,6.24016563146998,,40.0
11:3011:32_L1SL20_L2SL30_L3SL70_TP50,11:30-11:32,20,30,70,-983.0,1872.0,1.9043743641912512,,50.0
11:3011:32_L1SL20_L2SL30_L3SL70_TP60,11:30-11:32,20,30,70,-1304.0,2023.0,1.5513803680981595,,60.0
11:3011:32_L1SL20_L2SL30_L3SL70_TP70,11:30-11:32,20,30,70,-1225.0,1802.0,1.4710204081632654,,70.0
11:3011:32_L1SL20_L2SL30_L3SL70_TP80,11:30-11:32,20,30,70,-1249.0,2221.0,1.7782225780624499,,80.0
11:3011:32_L1SL20_L2SL45_L3SL45_RangeBoundary,11:30-11:32,20,45,45,-822.0,3053.0,3.7141119221411194,range_boundary,
11:3011:32_L1SL20_L2SL45_L3SL45_TP40,11:30-11:32,20,45,45,-506.0,4129.0,8.160079051383399,,40.0
11:3011:32_L1SL20_L2SL45_L3SL45_TP50,11:30-11:32,20,45,45,-933.0,3065.0,3.285101822079314,,50.0
11:3011:32_L1SL20_L2SL45_L3SL45_TP60,11:30-11:32,20,45,45,-1226.0,3184.0,2.597063621533442,,60.0
11:3011:32_L1SL20_L2SL45_L3SL45_TP70,11:30-11:32,20,45,45,-1147.0,2808.0,2.4481255448997383,,70.0
11:3011:32_L1SL20_L2SL45_L3SL45_TP80,11:30-11:32,20,45,45,-1127.0,3262.0,2.8944099378881987,,80.0
11:3011:32_L1SL20_L2SL45_L3SL50_RangeBoundary,11:30-11:32,20,45,50,-774.0,3071.0,3.9677002583979326,range_boundary,
11:3011:32_L1SL20_L2SL45_L3SL50_TP40,11:30-11:32,20,45,50,-546.0,4107.0,7.521978021978022,,40.0
11:3011:32_L1SL20_L2SL45_L3SL50_TP50,11:30-11:32,20,45,50,-992.0,3021.0,3.0453629032258065,,50.0
11:3011:32_L1SL20_L2SL45_L3SL50_TP60,11:30-11:32,20,45,50,-1288.0,3250.0,2.5232919254658386,,60.0
11:3011:32_L1SL20_L2SL45_L3SL50_TP70,11:30-11:32,20,45,50,-1209.0,2879.0,2.381306865177833,,70.0
11:3011:32_L1SL20_L2SL45_L3SL50_TP80,11:30-11:32,20,45,50,-1186.0,3335.0,2.811973018549747,,80.0
11:3011:32_L1SL20_L2SL45_L3SL55_RangeBoundary,11:30-11:32,20,45,55,-761.0,3085.0,4.053876478318003,range_boundary,
11:3011:32_L1SL20_L2SL45_L3SL55_TP40,11:30-11:32,20,45,55,-472.0,4146.0,8.783898305084746,,40.0
11:3011:32_L1SL20_L2SL45_L3SL55_TP50,11:30-11:32,20,45,55,-970.0,3064.0,3.158762886597938,,50.0
11:3011:32_L1SL20_L2SL45_L3SL55_TP60,11:30-11:32,20,45,55,-1266.0,3288.0,2.5971563981042656,,60.0
11:3011:32_L1SL20_L2SL45_L3SL55_TP70,11:30-11:32,20,45,55,-1187.0,2902.0,2.4448188711036227,,70.0
11:3011:32_L1SL20_L2SL45_L3SL55_TP80,11:30-11:32,20,45,55,-1164.0,3358.0,2.8848797250859106,,80.0
11:3011:32_L1SL20_L2SL45_L3SL60_RangeBoundary,11:30-11:32,20,45,60,-796.0,2955.0,3.7123115577889445,range_boundary,
11:3011:32_L1SL20_L2SL45_L3SL60_TP40,11:30-11:32,20,45,60,-498.0,4002.0,8.036144578313253,,40.0
11:3011:32_L1SL20_L2SL45_L3SL60_TP50,11:30-11:32,20,45,60,-1035.0,2885.0,2.78743961352657,,50.0
11:3011:32_L1SL20_L2SL45_L3SL60_TP60,11:30-11:32,20,45,60,-1331.0,3104.0,2.3320811419984975,,60.0
11:3011:32_L1SL20_L2SL45_L3SL60_TP70,11:30-11:32,20,45,60,-1252.0,2703.0,2.1589456869009584,,70.0
11:3011:32_L1SL20_L2SL45_L3SL60_TP80,11:30-11:32,20,45,60,-1229.0,3159.0,2.5703824247355573,,80.0
11:3011:32_L1SL20_L2SL45_L3SL65_RangeBoundary,11:30-11:32,20,45,65,-831.0,2925.0,3.51985559566787,range_boundary,
11:3011:32_L1SL20_L2SL45_L3SL65_TP40,11:30-11:32,20,45,65,-528.0,4052.0,7.674242424242424,,40.0
11:3011:32_L1SL20_L2SL45_L3SL65_TP50,11:30-11:32,20,45,65,-1100.0,2970.0,2.7,,50.0
11:3011:32_L1SL20_L2SL45_L3SL65_TP60,11:30-11:32,20,45,65,-1396.0,3204.0,2.2951289398280803,,60.0
11:3011:32_L1SL20_L2SL45_L3SL65_TP70,11:30-11:32,20,45,65,-1317.0,2895.0,2.1981776765375853,,70.0
11:3011:32_L1SL20_L2SL45_L3SL65_TP80,11:30-11:32,20,45,65,-1294.0,3371.0,2.605100463678516,,80.0
11:3011:32_L1SL20_L2SL45_L3SL70_RangeBoundary,11:30-11:32,20,45,70,-829.0,2852.0,3.4402895054282268,range_boundary,
11:3011:32_L1SL20_L2SL45_L3SL70_TP40,11:30-11:32,20,45,70,-558.0,3917.0,7.019713261648746,,40.0
11:3011:32_L1SL20_L2SL45_L3SL70_TP50,11:30-11:32,20,45,70,-1113.0,2842.0,2.5534591194968552,,50.0
11:3011:32_L1SL20_L2SL45_L3SL70_TP60,11:30-11:32,20,45,70,-1409.0,3071.0,2.179559971611072,,60.0
11:3011:32_L1SL20_L2SL45_L3SL70_TP70,11:30-11:32,20,45,70,-1330.0,2752.0,2.069172932330827,,70.0
11:3011:32_L1SL20_L2SL45_L3SL70_TP80,11:30-11:32,20,45,70,-1307.0,3228.0,2.469778117827085,,80.0
11:3011:32_L1SL20_L2SL50_L3SL50_RangeBoundary,11:30-11:32,20,50,50,-709.0,3089.0,4.356840620592384,range_boundary,
11:3011:32_L1SL20_L2SL50_L3SL50_TP40,11:30-11:32,20,50,50,-586.0,4085.0,6.9709897610921505,,40.0
11:3011:32_L1SL20_L2SL50_L3SL50_TP50,11:30-11:32,20,50,50,-1030.0,2977.0,2.8902912621359222,,50.0
11:3011:32_L1SL20_L2SL50_L3SL50_TP60,11:30-11:32,20,50,50,-1333.0,3316.0,2.4876219054763693,,60.0
11:3011:32_L1SL20_L2SL50_L3SL50_TP70,11:30-11:32,20,50,50,-1254.0,2950.0,2.3524720893141944,,70.0
11:3011:32_L1SL20_L2SL50_L3SL50_TP80,11:30-11:32,20,50,50,-1186.0,3408.0,2.873524451939292,,80.0
11:3011:32_L1SL20_L2SL50_L3SL55_RangeBoundary,11:30-11:32,20,50,55,-696.0,3103.0,4.458333333333333,range_boundary,
11:3011:32_L1SL20_L2SL50_L3SL55_TP40,11:30-11:32,20,50,55,-503.0,4124.0,8.198807157057654,,40.0
11:3011:32_L1SL20_L2SL50_L3SL55_TP50,11:30-11:32,20,50,55,-1008.0,3020.0,2.996031746031746,,50.0
11:3011:32_L1SL20_L2SL50_L3SL55_TP60,11:30-11:32,20,50,55,-1311.0,3354.0,2.5583524027459954,,60.0
11:3011:32_L1SL20_L2SL50_L3SL55_TP70,11:30-11:32,20,50,55,-1232.0,2973.0,2.4131493506493507,,70.0
11:3011:32_L1SL20_L2SL50_L3SL55_TP80,11:30-11:32,20,50,55,-1164.0,3431.0,2.9475945017182132,,80.0
11:3011:32_L1SL20_L2SL50_L3SL60_RangeBoundary,11:30-11:32,20,50,60,-731.0,2973.0,4.06703146374829,range_boundary,
11:3011:32_L1SL20_L2SL50_L3SL60_TP40,11:30-11:32,20,50,60,-533.0,3980.0,7.467166979362101,,40.0
11:3011:32_L1SL20_L2SL50_L3SL60_TP50,11:30-11:32,20,50,60,-1073.0,2841.0,2.647716682199441,,50.0
11:3011:32_L1SL20_L2SL50_L3SL60_TP60,11:30-11:32,20,50,60,-1376.0,3170.0,2.303779069767442,,60.0
11:3011:32_L1SL20_L2SL50_L3SL60_TP70,11:30-11:32,20,50,60,-1297.0,2774.0,2.1387818041634543,,70.0
11:3011:32_L1SL20_L2SL50_L3SL60_TP80,11:30-11:32,20,50,60,-1229.0,3232.0,2.629780309194467,,80.0
11:3011:32_L1SL20_L2SL50_L3SL65_RangeBoundary,11:30-11:32,20,50,65,-766.0,2943.0,3.842036553524804,range_boundary,
11:3011:32_L1SL20_L2SL50_L3SL65_TP40,11:30-11:32,20,50,65,-563.0,4030.0,7.158081705150977,,40.0
11:3011:32_L1SL20_L2SL50_L3SL65_TP50,11:30-11:32,20,50,65,-1138.0,2926.0,2.571177504393673,,50.0
11:3011:32_L1SL20_L2SL50_L3SL65_TP60,11:30-11:32,20,50,65,-1441.0,3270.0,2.2692574600971547,,60.0
11:3011:32_L1SL20_L2SL50_L3SL65_TP70,11:30-11:32,20,50,65,-1362.0,2966.0,2.1776798825256973,,70.0
11:3011:32_L1SL20_L2SL50_L3SL65_TP80,11:30-11:32,20,50,65,-1294.0,3444.0,2.661514683153014,,80.0
11:3011:32_L1SL20_L2SL50_L3SL70_RangeBoundary,11:30-11:32,20,50,70,-764.0,2870.0,3.756544502617801,range_boundary,
11:3011:32_L1SL20_L2SL50_L3SL70_TP40,11:30-11:32,20,50,70,-593.0,3895.0,6.568296795952782,,40.0
11:3011:32_L1SL20_L2SL50_L3SL70_TP50,11:30-11:32,20,50,70,-1151.0,2798.0,2.4309296264118156,,50.0
11:3011:32_L1SL20_L2SL50_L3SL70_TP60,11:30-11:32,20,50,70,-1454.0,3137.0,2.1574965612104537,,60.0
11:3011:32_L1SL20_L2SL50_L3SL70_TP70,11:30-11:32,20,50,70,-1375.0,2823.0,2.0530909090909093,,70.0
11:3011:32_L1SL20_L2SL50_L3SL70_TP80,11:30-11:32,20,50,70,-1307.0,3301.0,2.525631216526396,,80.0
11:3011:32_L1SL20_L2SL55_L3SL55_RangeBoundary,11:30-11:32,20,55,55,-626.0,3117.0,4.979233226837061,range_boundary,
11:3011:32_L1SL20_L2SL55_L3SL55_TP40,11:30-11:32,20,55,55,-483.0,4163.0,8.619047619047619,,40.0
11:3011:32_L1SL20_L2SL55_L3SL55_TP50,11:30-11:32,20,55,55,-865.0,3063.0,3.5410404624277456,,50.0
11:3011:32_L1SL20_L2SL55_L3SL55_TP60,11:30-11:32,20,55,55,-1126.0,3392.0,3.0124333925399647,,60.0
11:3011:32_L1SL20_L2SL55_L3SL55_TP70,11:30-11:32,20,55,55,-1047.0,2996.0,2.8615090735434574,,70.0
11:3011:32_L1SL20_L2SL55_L3SL55_TP80,11:30-11:32,20,55,55,-979.0,3454.0,3.5280898876404496,,80.0
11:3011:32_L1SL20_L2SL55_L3SL60_RangeBoundary,11:30-11:32,20,55,60,-661.0,2987.0,4.518910741301059,range_boundary,
11:3011:32_L1SL20_L2SL55_L3SL60_TP40,11:30-11:32,20,55,60,-513.0,4019.0,7.834307992202729,,40.0
11:3011:32_L1SL20_L2SL55_L3SL60_TP50,11:30-11:32,20,55,60,-930.0,2884.0,3.1010752688172043,,50.0
11:3011:32_L1SL20_L2SL55_L3SL60_TP60,11:30-11:32,20,55,60,-1191.0,3208.0,2.693534844668346,,60.0
11:3011:32_L1SL20_L2SL55_L3SL60_TP70,11:30-11:32,20,55,60,-1112.0,2797.0,2.5152877697841727,,70.0
11:3011:32_L1SL20_L2SL55_L3SL60_TP80,11:30-11:32,20,55,60,-1044.0,3255.0,3.117816091954023,,80.0
11:3011:32_L1SL20_L2SL55_L3SL65_RangeBoundary,11:30-11:32,20,55,65,-696.0,2957.0,4.248563218390805,range_boundary,
11:3011:32_L1SL20_L2SL55_L3SL65_TP40,11:30-11:32,20,55,65,-543.0,4069.0,7.4935543278084715,,40.0
11:3011:32_L1SL20_L2SL55_L3SL65_TP50,11:30-11:32,20,55,65,-995.0,2969.0,2.9839195979899498,,50.0
11:3011:32_L1SL20_L2SL55_L3SL65_TP60,11:30-11:32,20,55,65,-1256.0,3308.0,2.6337579617834397,,60.0
11:3011:32_L1SL20_L2SL55_L3SL65_TP70,11:30-11:32,20,55,65,-1177.0,2989.0,2.5395072217502124,,70.0
11:3011:32_L1SL20_L2SL55_L3SL65_TP80,11:30-11:32,20,55,65,-1109.0,3467.0,3.126239855725879,,80.0
11:3011:32_L1SL20_L2SL55_L3SL70_RangeBoundary,11:30-11:32,20,55,70,-694.0,2884.0,4.155619596541786,range_boundary,
11:3011:32_L1SL20_L2SL55_L3SL70_TP40,11:30-11:32,20,55,70,-573.0,3934.0,6.865619546247818,,40.0
11:3011:32_L1SL20_L2SL55_L3SL70_TP50,11:30-11:32,20,55,70,-1008.0,2841.0,2.818452380952381,,50.0
11:3011:32_L1SL20_L2SL55_L3SL70_TP60,11:30-11:32,20,55,70,-1269.0,3175.0,2.5019700551615447,,60.0
11:3011:32_L1SL20_L2SL55_L3SL70_TP70,11:30-11:32,20,55,70,-1190.0,2846.0,2.391596638655462,,70.0
11:3011:32_L1SL20_L2SL55_L3SL70_TP80,11:30-11:32,20,55,70,-1122.0,3324.0,2.962566844919786,,80.0
11:3011:32_L1SL20_L2SL60_L3SL60_RangeBoundary,11:30-11:32,20,60,60,-696.0,2857.0,4.1048850574712645,range_boundary,
11:3011:32_L1SL20_L2SL60_L3SL60_TP40,11:30-11:32,20,60,60,-543.0,3875.0,7.136279926335175,,40.0
11:3011:32_L1SL20_L2SL60_L3SL60_TP50,11:30-11:32,20,60,60,-995.0,2705.0,2.7185929648241207,,50.0
11:3011:32_L1SL20_L2SL60_L3SL60_TP60,11:30-11:32,20,60,60,-1256.0,3024.0,2.4076433121019107,,60.0
11:3011:32_L1SL20_L2SL60_L3SL60_TP70,11:30-11:32,20,60,60,-1177.0,2598.0,2.207306711979609,,70.0
11:3011:32_L1SL20_L2SL60_L3SL60_TP80,11:30-11:32,20,60,60,-1109.0,3056.0,2.755635707844905,,80.0
11:3011:32_L1SL20_L2SL60_L3SL65_RangeBoundary,11:30-11:32,20,60,65,-731.0,2827.0,3.8673050615595077,range_boundary,
11:3011:32_L1SL20_L2SL60_L3SL65_TP40,11:30-11:32,20,60,65,-573.0,3925.0,6.849912739965096,,40.0
11:3011:32_L1SL20_L2SL60_L3SL65_TP50,11:30-11:32,20,60,65,-1060.0,2790.0,2.6320754716981134,,50.0
11:3011:32_L1SL20_L2SL60_L3SL65_TP60,11:30-11:32,20,60,65,-1321.0,3124.0,2.3648750946252837,,60.0
11:3011:32_L1SL20_L2SL60_L3SL65_TP70,11:30-11:32,20,60,65,-1242.0,2790.0,2.246376811594203,,70.0
11:3011:32_L1SL20_L2SL60_L3SL65_TP80,11:30-11:32,20,60,65,-1174.0,3268.0,2.7836456558773426,,80.0
11:3011:32_L1SL20_L2SL60_L3SL70_RangeBoundary,11:30-11:32,20,60,70,-729.0,2754.0,3.7777777777777777,range_boundary,
11:3011:32_L1SL20_L2SL60_L3SL70_TP40,11:30-11:32,20,60,70,-603.0,3790.0,6.285240464344942,,40.0
11:3011:32_L1SL20_L2SL60_L3SL70_TP50,11:30-11:32,20,60,70,-1073.0,2662.0,2.4808946877912397,,50.0
11:3011:32_L1SL20_L2SL60_L3SL70_TP60,11:30-11:32,20,60,70,-1334.0,2991.0,2.242128935532234,,60.0
11:3011:32_L1SL20_L2SL60_L3SL70_TP70,11:30-11:32,20,60,70,-1255.0,2647.0,2.109163346613546,,70.0
11:3011:32_L1SL20_L2SL60_L3SL70_TP80,11:30-11:32,20,60,70,-1188.0,3125.0,2.6304713804713806,,80.0
11:3011:32_L1SL20_L2SL65_L3SL65_RangeBoundary,11:30-11:32,20,65,65,-766.0,2797.0,3.651436031331593,range_boundary,
11:3011:32_L1SL20_L2SL65_L3SL65_TP40,11:30-11:32,20,65,65,-603.0,3975.0,6.592039800995025,,40.0
11:3011:32_L1SL20_L2SL65_L3SL65_TP50,11:30-11:32,20,65,65,-1125.0,2875.0,2.5555555555555554,,50.0
11:3011:32_L1SL20_L2SL65_L3SL65_TP60,11:30-11:32,20,65,65,-1386.0,3224.0,2.3261183261183263,,60.0
11:3011:32_L1SL20_L2SL65_L3SL65_TP70,11:30-11:32,20,65,65,-1307.0,2982.0,2.2815608263198164,,70.0
11:3011:32_L1SL20_L2SL65_L3SL65_TP80,11:30-11:32,20,65,65,-1240.0,3480.0,2.806451612903226,,80.0
11:3011:32_L1SL20_L2SL65_L3SL70_RangeBoundary,11:30-11:32,20,65,70,-764.0,2724.0,3.5654450261780104,range_boundary,
11:3011:32_L1SL20_L2SL65_L3SL70_TP40,11:30-11:32,20,65,70,-643.0,3840.0,5.9720062208398135,,40.0
11:3011:32_L1SL20_L2SL65_L3SL70_TP50,11:30-11:32,20,65,70,-1138.0,2747.0,2.413884007029877,,50.0
11:3011:32_L1SL20_L2SL65_L3SL70_TP60,11:30-11:32,20,65,70,-1399.0,3091.0,2.2094353109363833,,60.0
11:3011:32_L1SL20_L2SL65_L3SL70_TP70,11:30-11:32,20,65,70,-1320.0,2839.0,2.150757575757576,,70.0
11:3011:32_L1SL20_L2SL65_L3SL70_TP80,11:30-11:32,20,65,70,-1263.0,3337.0,2.642121931908155,,80.0
11:3011:32_L1SL20_L2SL70_L3SL70_RangeBoundary,11:30-11:32,20,70,70,-729.0,2651.0,3.636488340192044,range_boundary,
11:3011:32_L1SL20_L2SL70_L3SL70_TP40,11:30-11:32,20,70,70,-683.0,3705.0,5.424597364568082,,40.0
11:3011:32_L1SL20_L2SL70_L3SL70_TP50,11:30-11:32,20,70,70,-1063.0,2619.0,2.4637817497648165,,50.0
11:3011:32_L1SL20_L2SL70_L3SL70_TP60,11:30-11:32,20,70,70,-1324.0,2958.0,2.2341389728096677,,60.0
11:3011:32_L1SL20_L2SL70_L3SL70_TP70,11:30-11:32,20,70,70,-1261.0,2696.0,2.1379857256145915,,70.0
11:3011:32_L1SL20_L2SL70_L3SL70_TP80,11:30-11:32,20,70,70,-1213.0,3194.0,2.633140972794724,,80.0
11:3011:32_L1SL25_L2SL25_L3SL25_RangeBoundary,11:30-11:32,25,25,25,-676.0,2106.0,3.1153846153846154,range_boundary,
11:3011:32_L1SL25_L2SL25_L3SL25_TP40,11:30-11:32,25,25,25,-375.0,2925.0,7.8,,40.0
11:3011:32_L1SL25_L2SL25_L3SL25_TP50,11:30-11:32,25,25,25,-594.0,1824.0,3.0707070707070705,,50.0
11:3011:32_L1SL25_L2SL25_L3SL25_TP60,11:30-11:32,25,25,25,-775.0,1806.0,2.3303225806451615,,60.0
11:3011:32_L1SL25_L2SL25_L3SL25_TP70,11:30-11:32,25,25,25,-956.0,1797.0,1.8797071129707112,,70.0
11:3011:32_L1SL25_L2SL25_L3SL25_TP80,11:30-11:32,25,25,25,-1128.0,2082.0,1.8457446808510638,,80.0
11:3011:32_L1SL25_L2SL25_L3SL30_RangeBoundary,11:30-11:32,25,25,30,-697.0,2160.0,3.0989956958393114,range_boundary,
11:3011:32_L1SL25_L2SL25_L3SL30_TP40,11:30-11:32,25,25,30,-400.0,2815.0,7.0375,,40.0
11:3011:32_L1SL25_L2SL25_L3SL30_TP50,11:30-11:32,25,25,30,-574.0,1658.0,2.8885017421602788,,50.0
11:3011:32_L1SL25_L2SL25_L3SL30_TP60,11:30-11:32,25,25,30,-815.0,1650.0,2.0245398773006134,,60.0
11:3011:32_L1SL25_L2SL25_L3SL30_TP70,11:30-11:32,25,25,30,-1127.0,1644.0,1.4587400177462289,,70.0
11:3011:32_L1SL25_L2SL25_L3SL30_TP80,11:30-11:32,25,25,30,-1324.0,1944.0,1.4682779456193353,,80.0
11:3011:32_L1SL25_L2SL25_L3SL45_RangeBoundary,11:30-11:32,25,25,45,-749.0,2706.0,3.6128170894526033,range_boundary,
11:3011:32_L1SL25_L2SL25_L3SL45_TP40,11:30-11:32,25,25,45,-476.0,3718.0,7.810924369747899,,40.0
11:3011:32_L1SL25_L2SL25_L3SL45_TP50,11:30-11:32,25,25,45,-678.0,2628.0,3.8761061946902653,,50.0
11:3011:32_L1SL25_L2SL25_L3SL45_TP60,11:30-11:32,25,25,45,-991.0,2698.0,2.722502522704339,,60.0
11:3011:32_L1SL25_L2SL25_L3SL45_TP70,11:30-11:32,25,25,45,-972.0,2594.0,2.668724279835391,,70.0
11:3011:32_L1SL25_L2SL25_L3SL45_TP80,11:30-11:32,25,25,45,-987.0,2951.0,2.989868287740628,,80.0
11:3011:32_L1SL25_L2SL25_L3SL50_RangeBoundary,11:30-11:32,25,25,50,-701.0,2724.0,3.8858773181169757,range_boundary,
11:3011:32_L1SL25_L2SL25_L3SL50_TP40,11:30-11:32,25,25,50,-516.0,3696.0,7.162790697674419,,40.0
11:3011:32_L1SL25_L2SL25_L3SL50_TP50,11:30-11:32,25,25,50,-690.0,2584.0,3.744927536231884,,50.0
11:3011:32_L1SL25_L2SL25_L3SL50_TP60,11:30-11:32,25,25,50,-1053.0,2764.0,2.624881291547958,,60.0
11:3011:32_L1SL25_L2SL25_L3SL50_TP70,11:30-11:32,25,25,50,-1034.0,2665.0,2.5773694390715667,,70.0
11:3011:32_L1SL25_L2SL25_L3SL50_TP80,11:30-11:32,25,25,50,-1046.0,3024.0,2.891013384321224,,80.0
11:3011:32_L1SL25_L2SL25_L3SL55_RangeBoundary,11:30-11:32,25,25,55,-688.0,2738.0,3.979651162790698,range_boundary,
11:3011:32_L1SL25_L2SL25_L3SL55_TP40,11:30-11:32,25,25,55,-422.0,3735.0,8.850710900473933,,40.0
11:3011:32_L1SL25_L2SL25_L3SL55_TP50,11:30-11:32,25,25,55,-722.0,2627.0,3.6385041551246537,,50.0
11:3011:32_L1SL25_L2SL25_L3SL55_TP60,11:30-11:32,25,25,55,-1031.0,2802.0,2.717749757516974,,60.0
11:3011:32_L1SL25_L2SL25_L3SL55_TP70,11:30-11:32,25,25,55,-1012.0,2688.0,2.656126482213439,,70.0
11:3011:32_L1SL25_L2SL25_L3SL55_TP80,11:30-11:32,25,25,55,-1025.0,3047.0,2.9726829268292683,,80.0
11:3011:32_L1SL25_L2SL25_L3SL60_RangeBoundary,11:30-11:32,25,25,60,-723.0,2608.0,3.607192254495159,range_boundary,
11:3011:32_L1SL25_L2SL25_L3SL60_TP40,11:30-11:32,25,25,60,-437.0,3591.0,8.217391304347826,,40.0
11:3011:32_L1SL25_L2SL25_L3SL60_TP50,11:30-11:32,25,25,60,-757.0,2448.0,3.233817701453104,,50.0
11:3011:32_L1SL25_L2SL25_L3SL60_TP60,11:30-11:32,25,25,60,-1096.0,2618.0,2.3886861313868613,,60.0
11:3011:32_L1SL25_L2SL25_L3SL60_TP70,11:30-11:32,25,25,60,-1077.0,2489.0,2.3110492107706593,,70.0
11:3011:32_L1SL25_L2SL25_L3SL60_TP80,11:30-11:32,25,25,60,-1100.0,2848.0,2.589090909090909,,80.0
11:3011:32_L1SL25_L2SL25_L3SL65_RangeBoundary,11:30-11:32,25,25,65,-758.0,2578.0,3.401055408970976,range_boundary,
11:3011:32_L1SL25_L2SL25_L3SL65_TP40,11:30-11:32,25,25,65,-452.0,3641.0,8.055309734513274,,40.0
11:3011:32_L1SL25_L2SL25_L3SL65_TP50,11:30-11:32,25,25,65,-820.0,2533.0,3.0890243902439023,,50.0
11:3011:32_L1SL25_L2SL25_L3SL65_TP60,11:30-11:32,25,25,65,-1161.0,2718.0,2.3410852713178296,,60.0
11:3011:32_L1SL25_L2SL25_L3SL65_TP70,11:30-11:32,25,25,65,-1142.0,2681.0,2.3476357267950965,,70.0
11:3011:32_L1SL25_L2SL25_L3SL65_TP80,11:30-11:32,25,25,65,-1175.0,3060.0,2.6042553191489364,,80.0
11:3011:32_L1SL25_L2SL25_L3SL70_RangeBoundary,11:30-11:32,25,25,70,-756.0,2505.0,3.3134920634920637,range_boundary,
11:3011:32_L1SL25_L2SL25_L3SL70_TP40,11:30-11:32,25,25,70,-467.0,3506.0,7.507494646680942,,40.0
11:3011:32_L1SL25_L2SL25_L3SL70_TP50,11:30-11:32,25,25,70,-833.0,2405.0,2.887154861944778,,50.0
11:3011:32_L1SL25_L2SL25_L3SL70_TP60,11:30-11:32,25,25,70,-1174.0,2585.0,2.2018739352640546,,60.0
11:3011:32_L1SL25_L2SL25_L3SL70_TP70,11:30-11:32,25,25,70,-1155.0,2538.0,2.1974025974025975,,70.0
11:3011:32_L1SL25_L2SL25_L3SL70_TP80,11:30-11:32,25,25,70,-1198.0,2917.0,2.4348914858096826,,80.0
11:3011:32_L1SL25_L2SL30_L3SL30_RangeBoundary,11:30-11:32,25,30,30,-718.0,2214.0,3.083565459610028,range_boundary,
11:3011:32_L1SL25_L2SL30_L3SL30_TP40,11:30-11:32,25,30,30,-470.0,2705.0,5.75531914893617,,40.0
11:3011:32_L1SL25_L2SL30_L3SL30_TP50,11:30-11:32,25,30,30,-554.0,1492.0,2.693140794223827,,50.0
11:3011:32_L1SL25_L2SL30_L3SL30_TP60,11:30-11:32,25,30,30,-855.0,1494.0,1.7473684210526317,,60.0
11:3011:32_L1SL25_L2SL30_L3SL30_TP70,11:30-11:32,25,30,30,-1342.0,1491.0,1.1110283159463488,,70.0
11:3011:32_L1SL25_L2SL30_L3SL30_TP80,11:30-11:32,25,30,30,-1539.0,1806.0,1.1734892787524367,,80.0
11:3011:32_L1SL25_L2SL30_L3SL45_RangeBoundary,11:30-11:32,25,30,45,-735.0,2760.0,3.7551020408163267,range_boundary,
11:3011:32_L1SL25_L2SL30_L3SL45_TP40,11:30-11:32,25,30,45,-531.0,3608.0,6.7947269303201505,,40.0
11:3011:32_L1SL25_L2SL30_L3SL45_TP50,11:30-11:32,25,30,45,-663.0,2462.0,3.71342383107089,,50.0
11:3011:32_L1SL25_L2SL30_L3SL45_TP60,11:30-11:32,25,30,45,-1031.0,2542.0,2.46556741028128,,60.0
11:3011:32_L1SL25_L2SL30_L3SL45_TP70,11:30-11:32,25,30,45,-1002.0,2441.0,2.436127744510978,,70.0
11:3011:32_L1SL25_L2SL30_L3SL45_TP80,11:30-11:32,25,30,45,-1069.0,2813.0,2.6314312441534145,,80.0
